OrderID,Date,ProductID,StoreID,CustomerID,Quantity,Discount,Revenue,Cost,Profit
ORD103709,2024-02-18,P1007,S006,C0340,3,0.15,117.17,94.08,23.09
ORD103710,2023-01-25,P1009,S008,C0332,4,0.0,422.6,270.52,152.08
ORD103711,2023-10-11,P1002,S014,C0362,8,0.05,302.4,220.96,81.44
ORD103712,2024-03-24,P1014,S009,C0194,2,0.0,243.94,181.8,62.14
ORD103713,2023-10-28,P1015,S005,C0315,8,0.0,1082.48,744.72,337.76
ORD103714,2023-03-09,P1001,S005,C0258,5,0.0,1021.8,555.7,466.1
ORD103715,2023-01-07,P1016,S001,C0041,3,0.0,93.27,43.29,49.98
ORD103716,2023-05-17,P1027,S011,C0194,1,0.15,165.99,91.7,74.29
ORD103717,2023-06-13,P1013,S002,C0021,5,0.05,284.29,169.75,114.54
ORD103718,2023-03-24,P1009,S003,C0205,2,0.0,211.3,135.26,76.04
ORD103719,2024-10-11,P1014,S013,C0127,2,0.0,243.94,181.8,62.14
ORD103720,2024-02-24,P1026,S009,C0205,1,0.2,237.86,141.23,96.63
ORD103721,2023-03-14,P1020,S006,C0365,3,0.0,118.86,68.1,50.76
ORD103722,2023-08-25,P1010,S007,C0107,1,0.2,106.88,93.72,13.16
ORD103723,2023-02-15,P1004,S005,C0367,1,0.0,178.54,92.16,86.38
ORD103724,2024-09-09,P1013,S007,C0233,1,0.05,56.86,33.95,22.91
ORD103725,2023-09-19,P1013,S006,C0295,1,0.15,50.87,33.95,16.92
ORD103726,2023-06-25,P1004,S013,C0365,6,0.1,964.12,552.96,411.16
ORD103727,2023-06-15,P1023,S003,C0184,6,0.15,452.62,301.2,151.42
ORD103728,2024-10-18,P1009,S008,C0181,1,0.15,89.8,67.63,22.17
ORD103729,2024-01-05,P1015,S010,C0275,4,0.0,541.24,372.36,168.88
ORD103730,2023-02-23,P1017,S003,C0339,4,0.1,1058.51,580.08,478.43
ORD103731,2024-11-20,P1021,S003,C0269,1,0.2,16.92,9.99,6.93
ORD103732,2024-02-23,P1006,S004,C0243,1,0.0,187.44,125.7,61.74
ORD103733,2024-05-21,P1005,S008,C0013,4,0.0,69.4,31.92,37.48
ORD103734,2023-12-07,P1014,S004,C0199,6,0.1,658.64,545.4,113.24
ORD103735,2023-05-07,P1025,S008,C0040,1,0.0,290.83,145.59,145.24
ORD103736,2024-02-13,P1001,S014,C0289,2,0.0,408.72,222.28,186.44
ORD103737,2024-01-02,P1003,S002,C0086,3,0.0,83.73,40.26,43.47
ORD103738,2023-09-28,P1025,S013,C0028,7,0.05,1934.02,1019.13,914.89
ORD103739,2024-10-05,P1021,S004,C0187,4,0.0,84.6,39.96,44.64
ORD103740,2024-08-27,P1004,S014,C0384,2,0.05,339.23,184.32,154.91
ORD103741,2024-01-14,P1006,S002,C0331,4,0.2,599.81,502.8,97.01
ORD103742,2023-03-14,P1001,S006,C0002,2,0.15,347.41,222.28,125.13
ORD103743,2023-09-05,P1023,S003,C0231,3,0.0,266.25,150.6,115.65
ORD103744,2023-02-12,P1006,S011,C0318,3,0.05,534.2,377.1,157.1
ORD103745,2024-01-12,P1001,S011,C0208,7,0.0,1430.52,777.98,652.54
ORD103746,2023-02-10,P1024,S003,C0337,3,0.0,370.74,252.81,117.93
ORD103747,2023-06-19,P1021,S004,C0137,3,0.05,60.28,29.97,30.31
ORD103748,2023-07-31,P1012,S005,C0230,1,0.0,142.73,71.13,71.6
ORD103749,2024-05-07,P1005,S014,C0063,4,0.05,65.93,31.92,34.01
ORD103750,2024-11-10,P1001,S014,C0269,9,0.15,1563.35,1000.26,563.09
ORD103751,2023-02-08,P1027,S009,C0313,1,0.05,185.52,91.7,93.82
ORD103752,2024-01-04,P1029,S012,C0321,4,0.0,73.64,46.24,27.4
ORD103753,2023-05-31,P1011,S008,C0222,1,0.0,77.19,47.36,29.83
ORD103754,2023-04-21,P1001,S004,C0280,2,0.0,408.72,222.28,186.44
ORD103755,2024-04-24,P1025,S007,C0309,1,0.1,261.75,145.59,116.16
ORD103756,2024-03-11,P1012,S013,C0291,2,0.0,285.46,142.26,143.2
ORD103757,2023-02-16,P1003,S001,C0220,2,0.0,55.82,26.84,28.98
ORD103758,2024-07-28,P1017,S013,C0337,3,0.0,882.09,435.06,447.03
ORD103759,2024-01-01,P1007,S008,C0108,4,0.0,183.8,125.44,58.36
ORD103760,2023-03-10,P1028,S005,C0377,3,0.05,75.04,53.49,21.55
ORD103761,2023-10-26,P1024,S002,C0237,2,0.1,222.44,168.54,53.9
ORD103762,2023-10-23,P1006,S002,C0094,1,0.0,187.44,125.7,61.74
ORD103763,2023-07-22,P1013,S007,C0105,3,0.0,179.55,101.85,77.7
ORD103764,2023-03-02,P1016,S010,C0264,3,0.15,79.28,43.29,35.99
ORD103765,2023-11-10,P1024,S008,C0346,1,0.2,98.86,84.27,14.59
ORD103766,2023-06-10,P1025,S015,C0129,1,0.1,261.75,145.59,116.16
ORD103767,2023-11-27,P1014,S009,C0308,4,0.15,414.7,363.6,51.1
ORD103768,2024-06-11,P1024,S009,C0011,1,0.0,123.58,84.27,39.31
ORD103769,2023-12-04,P1004,S013,C0278,6,0.2,856.99,552.96,304.03
ORD103770,2024-08-28,P1006,S015,C0220,2,0.0,374.88,251.4,123.48
ORD103771,2023-10-31,P1029,S013,C0235,1,0.1,16.57,11.56,5.01
ORD103772,2024-05-17,P1029,S006,C0077,1,0.15,15.65,11.56,4.09
ORD103773,2024-10-11,P1013,S010,C0216,5,0.0,299.25,169.75,129.5
ORD103774,2023-12-04,P1026,S010,C0385,12,0.0,3567.96,1694.76,1873.2
ORD103775,2024-07-03,P1007,S015,C0089,3,0.0,137.85,94.08,43.77
ORD103776,2024-09-30,P1012,S009,C0115,5,0.0,713.65,355.65,358.0
ORD103777,2023-10-02,P1019,S006,C0156,3,0.0,530.28,312.63,217.65
ORD103778,2023-06-13,P1022,S012,C0226,2,0.0,161.28,85.04,76.24
ORD103779,2024-03-18,P1012,S013,C0146,1,0.0,142.73,71.13,71.6
ORD103780,2023-11-15,P1028,S009,C0194,4,0.0,105.32,71.32,34.0
ORD103781,2024-08-11,P1009,S014,C0022,3,0.05,301.1,202.89,98.21
ORD103782,2024-05-18,P1014,S006,C0370,3,0.0,365.91,272.7,93.21
ORD103783,2024-11-16,P1023,S001,C0023,5,0.0,443.75,251.0,192.75
ORD103784,2024-01-22,P1010,S010,C0241,2,0.15,227.12,187.44,39.68
ORD103785,2024-08-25,P1006,S015,C0194,1,0.0,187.44,125.7,61.74
ORD103786,2024-11-21,P1007,S014,C0126,6,0.05,261.92,188.16,73.76
ORD103787,2024-05-08,P1013,S009,C0251,1,0.0,59.85,33.95,25.9
ORD103788,2024-05-04,P1014,S011,C0174,2,0.0,243.94,181.8,62.14
ORD103789,2024-12-21,P1010,S002,C0340,3,0.05,380.76,281.16,99.6
ORD103790,2023-03-14,P1023,S001,C0335,1,0.0,88.75,50.2,38.55
ORD103791,2024-05-23,P1026,S005,C0259,6,0.2,1427.18,847.38,579.8
ORD103792,2024-01-25,P1007,S011,C0262,1,0.0,45.95,31.36,14.59
ORD103793,2024-09-10,P1017,S012,C0078,2,0.0,588.06,290.04,298.02
ORD103794,2023-10-22,P1002,S013,C0361,10,0.0,397.9,276.2,121.7
ORD103795,2024-01-04,P1027,S010,C0225,2,0.0,390.56,183.4,207.16
ORD103796,2024-11-24,P1007,S002,C0135,5,0.2,183.8,156.8,27.0
ORD103797,2024-07-02,P1025,S008,C0009,3,0.0,872.49,436.77,435.72
ORD103798,2024-10-10,P1005,S009,C0336,2,0.0,34.7,15.96,18.74
ORD103799,2024-07-21,P1007,S001,C0321,3,0.0,137.85,94.08,43.77
ORD103800,2023-07-06,P1014,S011,C0077,3,0.15,311.02,272.7,38.32
ORD103801,2024-03-20,P1026,S003,C0251,3,0.0,891.99,423.69,468.3
ORD103802,2024-07-23,P1021,S010,C0072,2,0.05,40.18,19.98,20.2
ORD103803,2023-12-29,P1023,S008,C0084,6,0.15,452.62,301.2,151.42
ORD103804,2023-05-03,P1011,S008,C0366,2,0.15,131.22,94.72,36.5
ORD103805,2023-07-07,P1025,S008,C0048,5,0.1,1308.73,727.95,580.78
ORD103806,2024-11-10,P1015,S015,C0157,3,0.0,405.93,279.27,126.66
ORD103807,2024-02-24,P1003,S013,C0306,2,0.0,55.82,26.84,28.98
ORD103808,2024-09-17,P1021,S009,C0026,5,0.15,89.89,49.95,39.94
ORD103809,2023-09-09,P1008,S015,C0122,2,0.0,174.1,98.24,75.86
ORD103810,2024-09-10,P1020,S014,C0160,5,0.0,198.1,113.5,84.6
ORD103811,2024-07-02,P1023,S010,C0018,5,0.0,443.75,251.0,192.75
ORD103812,2023-12-01,P1017,S013,C0100,1,0.2,235.22,145.02,90.2
ORD103813,2023-04-02,P1016,S007,C0162,1,0.1,27.98,14.43,13.55
ORD103814,2024-06-13,P1006,S006,C0233,8,0.05,1424.54,1005.6,418.94
ORD103815,2023-03-04,P1007,S002,C0212,2,0.0,91.9,62.72,29.18
ORD103816,2024-10-23,P1004,S011,C0294,3,0.0,535.62,276.48,259.14
ORD103817,2024-05-26,P1021,S008,C0337,1,0.2,16.92,9.99,6.93
ORD103818,2023-05-19,P1005,S001,C0293,1,0.1,15.62,7.98,7.64
ORD103819,2024-11-28,P1025,S001,C0356,6,0.0,1744.98,873.54,871.44
ORD103820,2023-07-04,P1029,S014,C0055,1,0.05,17.49,11.56,5.93
ORD103821,2023-07-24,P1022,S002,C0359,4,0.05,306.43,170.08,136.35
ORD103822,2023-08-02,P1023,S003,C0228,3,0.0,266.25,150.6,115.65
ORD103823,2023-09-13,P1007,S015,C0363,1,0.0,45.95,31.36,14.59
ORD103824,2023-05-15,P1025,S005,C0282,1,0.05,276.29,145.59,130.7
ORD103825,2024-07-26,P1000,S006,C0244,5,0.0,639.25,296.55,342.7
ORD103826,2023-03-29,P1022,S001,C0245,5,0.2,322.56,212.6,109.96
ORD103827,2023-07-26,P1024,S010,C0230,4,0.0,494.32,337.08,157.24
ORD103828,2023-05-09,P1002,S005,C0056,1,0.2,31.83,27.62,4.21
ORD103829,2023-01-03,P1026,S012,C0019,5,0.2,1189.32,706.15,483.17
ORD103830,2023-05-01,P1000,S008,C0265,5,0.0,639.25,296.55,342.7
ORD103831,2024-01-20,P1015,S010,C0182,1,0.0,135.31,93.09,42.22
ORD103832,2024-09-05,P1021,S006,C0147,4,0.0,84.6,39.96,44.64
ORD103833,2023-02-07,P1023,S011,C0119,1,0.15,75.44,50.2,25.24
ORD103834,2023-12-07,P1005,S013,C0355,8,0.15,117.98,63.84,54.14
ORD103835,2024-10-06,P1026,S003,C0247,6,0.0,1783.98,847.38,936.6
ORD103836,2024-12-14,P1028,S006,C0197,7,0.1,165.88,124.81,41.07
ORD103837,2023-01-21,P1002,S013,C0375,3,0.0,119.37,82.86,36.51
ORD103838,2023-08-30,P1020,S006,C0212,3,0.15,101.03,68.1,32.93
ORD103839,2024-03-30,P1029,S001,C0190,2,0.0,36.82,23.12,13.7
ORD103840,2024-09-12,P1008,S007,C0062,4,0.15,295.97,196.48,99.49
ORD103841,2023-10-30,P1015,S012,C0268,5,0.15,575.07,465.45,109.62
ORD103842,2024-08-18,P1023,S004,C0144,1,0.05,84.31,50.2,34.11
ORD103843,2024-08-17,P1004,S015,C0079,4,0.2,571.33,368.64,202.69
ORD103844,2023-03-10,P1022,S015,C0120,4,0.0,322.56,170.08,152.48
ORD103845,2023-05-09,P1020,S011,C0396,2,0.0,79.24,45.4,33.84
ORD103846,2023-07-15,P1009,S012,C0261,3,0.0,316.95,202.89,114.06
ORD103847,2023-05-20,P1004,S009,C0180,1,0.2,142.83,92.16,50.67
ORD103848,2024-03-19,P1000,S012,C0177,2,0.0,255.7,118.62,137.08
ORD103849,2023-10-10,P1020,S005,C0128,2,0.0,79.24,45.4,33.84
ORD103850,2023-11-08,P1006,S011,C0114,4,0.0,749.76,502.8,246.96
ORD103851,2024-06-18,P1026,S013,C0223,2,0.05,564.93,282.46,282.47
ORD103852,2024-10-26,P1023,S004,C0015,1,0.1,79.88,50.2,29.68
ORD103853,2023-10-04,P1020,S005,C0103,5,0.0,198.1,113.5,84.6
ORD103854,2023-03-02,P1016,S011,C0390,4,0.0,124.36,57.72,66.64
ORD103855,2023-11-15,P1028,S013,C0290,4,0.1,94.79,71.32,23.47
ORD103856,2023-02-21,P1027,S013,C0314,4,0.1,703.01,366.8,336.21
ORD103857,2023-06-02,P1000,S010,C0025,5,0.0,639.25,296.55,342.7
ORD103858,2023-11-07,P1004,S007,C0355,4,0.15,607.04,368.64,238.4
ORD103859,2024-06-27,P1029,S009,C0255,4,0.1,66.28,46.24,20.04
ORD103860,2024-07-20,P1011,S004,C0063,2,0.0,154.38,94.72,59.66
ORD103861,2024-01-24,P1015,S008,C0360,6,0.0,811.86,558.54,253.32
ORD103862,2024-07-01,P1016,S001,C0391,1,0.0,31.09,14.43,16.66
ORD103863,2024-09-13,P1025,S004,C0185,1,0.05,276.29,145.59,130.7
ORD103864,2023-06-26,P1007,S009,C0260,2,0.0,91.9,62.72,29.18
ORD103865,2023-12-28,P1017,S011,C0372,4,0.2,940.9,580.08,360.82
ORD103866,2023-11-10,P1002,S012,C0268,3,0.2,95.5,82.86,12.64
ORD103867,2023-04-07,P1012,S015,C0251,2,0.0,285.46,142.26,143.2
ORD103868,2023-08-01,P1009,S006,C0125,1,0.0,105.65,67.63,38.02
ORD103869,2023-05-17,P1008,S013,C0162,3,0.0,261.15,147.36,113.79
ORD103870,2023-01-06,P1020,S007,C0002,4,0.15,134.71,90.8,43.91
ORD103871,2023-04-19,P1006,S004,C0186,4,0.2,599.81,502.8,97.01
ORD103872,2024-06-30,P1020,S011,C0165,6,0.15,202.06,136.2,65.86
ORD103873,2023-02-08,P1026,S011,C0017,1,0.1,267.6,141.23,126.37
ORD103874,2024-10-23,P1002,S014,C0306,5,0.15,169.11,138.1,31.01
ORD103875,2024-02-29,P1025,S013,C0098,3,0.1,785.24,436.77,348.47
ORD103876,2024-09-21,P1029,S014,C0149,2,0.2,29.46,23.12,6.34
ORD103877,2023-09-18,P1028,S012,C0024,4,0.2,84.26,71.32,12.94
ORD103878,2024-03-01,P1021,S010,C0139,6,0.0,126.9,59.94,66.96
ORD103879,2023-03-28,P1006,S002,C0301,3,0.05,534.2,377.1,157.1
ORD103880,2024-04-09,P1027,S009,C0124,4,0.15,663.95,366.8,297.15
ORD103881,2023-03-17,P1028,S003,C0256,3,0.05,75.04,53.49,21.55
ORD103882,2024-04-15,P1003,S003,C0291,3,0.2,66.98,40.26,26.72
ORD103883,2024-02-18,P1015,S011,C0354,3,0.1,365.34,279.27,86.07
ORD103884,2024-12-26,P1001,S008,C0321,6,0.05,1164.85,666.84,498.01
ORD103885,2024-04-01,P1023,S012,C0255,2,0.0,177.5,100.4,77.1
ORD103886,2023-10-12,P1022,S006,C0169,2,0.05,153.22,85.04,68.18
ORD103887,2023-08-27,P1002,S009,C0013,6,0.2,190.99,165.72,25.27
ORD103888,2024-11-07,P1018,S012,C0024,4,0.0,272.96,196.68,76.28
ORD103889,2024-08-21,P1014,S001,C0382,3,0.05,347.61,272.7,74.91
ORD103890,2024-10-14,P1007,S011,C0339,4,0.2,147.04,125.44,21.6
ORD103891,2024-11-02,P1019,S005,C0160,7,0.0,1237.32,729.47,507.85
ORD103892,2024-07-11,P1025,S013,C0381,6,0.0,1744.98,873.54,871.44
ORD103893,2024-01-07,P1027,S011,C0134,2,0.0,390.56,183.4,207.16
ORD103894,2024-05-09,P1024,S002,C0283,2,0.1,222.44,168.54,53.9
ORD103895,2024-09-15,P1019,S008,C0042,2,0.0,353.52,208.42,145.1
ORD103896,2023-02-14,P1004,S012,C0122,3,0.0,535.62,276.48,259.14
ORD103897,2024-02-05,P1026,S012,C0121,1,0.1,267.6,141.23,126.37
ORD103898,2023-09-04,P1007,S004,C0149,4,0.1,165.42,125.44,39.98
ORD103899,2024-09-07,P1025,S015,C0084,3,0.0,872.49,436.77,435.72
ORD103900,2024-08-19,P1021,S012,C0274,3,0.2,50.76,29.97,20.79
ORD103901,2024-03-25,P1021,S005,C0161,2,0.15,35.96,19.98,15.98
ORD103902,2024-04-29,P1024,S004,C0157,3,0.0,370.74,252.81,117.93
ORD103903,2024-10-07,P1009,S010,C0374,4,0.2,338.08,270.52,67.56
ORD103904,2024-09-11,P1023,S015,C0061,3,0.1,239.62,150.6,89.02
ORD103905,2023-01-18,P1027,S015,C0127,2,0.2,312.45,183.4,129.05
ORD103906,2024-08-28,P1019,S013,C0237,1,0.0,176.76,104.21,72.55
ORD103907,2024-10-23,P1015,S007,C0297,2,0.1,243.56,186.18,57.38
ORD103908,2023-10-16,P1028,S002,C0123,2,0.05,50.03,35.66,14.37
ORD103909,2024-02-18,P1006,S013,C0298,1,0.0,187.44,125.7,61.74
ORD103910,2024-12-21,P1000,S008,C0214,7,0.15,760.71,415.17,345.54
ORD103911,2024-09-29,P1009,S008,C0147,4,0.0,422.6,270.52,152.08
ORD103912,2023-08-23,P1029,S001,C0163,3,0.0,55.23,34.68,20.55
ORD103913,2024-02-20,P1025,S009,C0040,1,0.0,290.83,145.59,145.24
ORD103914,2024-05-13,P1017,S008,C0010,4,0.15,999.7,580.08,419.62
ORD103915,2024-09-25,P1026,S013,C0366,8,0.0,2378.64,1129.84,1248.8
ORD103916,2024-10-11,P1006,S003,C0025,7,0.0,1312.08,879.9,432.18
ORD103917,2023-04-25,P1018,S007,C0231,5,0.2,272.96,245.85,27.11
ORD103918,2024-11-04,P1019,S009,C0144,3,0.05,503.77,312.63,191.14
ORD103919,2024-12-13,P1014,S012,C0286,8,0.2,780.61,727.2,53.41
ORD103920,2023-08-22,P1017,S010,C0050,4,0.1,1058.51,580.08,478.43
ORD103921,2024-06-23,P1002,S011,C0279,3,0.05,113.4,82.86,30.54
ORD103922,2023-01-11,P1007,S001,C0096,2,0.1,82.71,62.72,19.99
ORD103923,2023-07-25,P1008,S011,C0135,2,0.0,174.1,98.24,75.86
ORD103924,2024-11-09,P1021,S011,C0332,7,0.1,133.24,69.93,63.31
ORD103925,2023-09-04,P1006,S011,C0151,4,0.2,599.81,502.8,97.01
ORD103926,2024-07-12,P1001,S011,C0003,2,0.0,408.72,222.28,186.44
ORD103927,2023-05-07,P1029,S007,C0295,6,0.05,104.94,69.36,35.58
ORD103928,2023-05-27,P1009,S011,C0025,1,0.1,95.08,67.63,27.45
ORD103929,2023-04-28,P1019,S002,C0130,2,0.0,353.52,208.42,145.1
ORD103930,2024-01-17,P1003,S006,C0393,3,0.0,83.73,40.26,43.47
ORD103931,2024-02-16,P1019,S014,C0392,1,0.05,167.92,104.21,63.71
ORD103932,2024-10-25,P1001,S005,C0266,2,0.1,367.85,222.28,145.57
ORD103933,2024-08-06,P1021,S010,C0097,2,0.05,40.18,19.98,20.2
ORD103934,2023-12-29,P1010,S014,C0147,14,0.1,1683.36,1312.08,371.28
ORD103935,2024-05-23,P1028,S011,C0263,3,0.05,75.04,53.49,21.55
ORD103936,2023-05-17,P1003,S013,C0246,1,0.1,25.12,13.42,11.7
ORD103937,2023-06-24,P1007,S010,C0084,4,0.05,174.61,125.44,49.17
ORD103938,2023-10-16,P1017,S015,C0301,1,0.0,294.03,145.02,149.01
ORD103939,2024-04-25,P1008,S007,C0232,4,0.0,348.2,196.48,151.72
ORD103940,2023-01-19,P1014,S006,C0386,3,0.0,365.91,272.7,93.21
ORD103941,2023-07-14,P1017,S003,C0007,2,0.15,499.85,290.04,209.81
ORD103942,2023-11-26,P1018,S008,C0062,5,0.0,341.2,245.85,95.35
ORD103943,2023-06-24,P1019,S001,C0081,7,0.05,1175.45,729.47,445.98
ORD103944,2024-03-24,P1029,S012,C0377,3,0.0,55.23,34.68,20.55
ORD103945,2023-12-20,P1026,S009,C0225,4,0.15,1010.92,564.92,446.0
ORD103946,2024-05-13,P1005,S010,C0236,4,0.0,69.4,31.92,37.48
ORD103947,2023-05-21,P1003,S010,C0216,2,0.1,50.24,26.84,23.4
ORD103948,2023-04-03,P1006,S003,C0367,3,0.15,477.97,377.1,100.87
ORD103949,2023-08-27,P1007,S002,C0010,6,0.15,234.35,188.16,46.19
ORD103950,2023-07-24,P1010,S007,C0019,1,0.2,106.88,93.72,13.16
ORD103951,2024-07-13,P1017,S006,C0393,3,0.0,882.09,435.06,447.03
ORD103952,2024-03-08,P1004,S012,C0275,4,0.1,642.74,368.64,274.1
ORD103953,2023-09-02,P1023,S015,C0365,1,0.15,75.44,50.2,25.24
ORD103954,2023-11-13,P1009,S002,C0082,8,0.0,845.2,541.04,304.16
ORD103955,2023-10-22,P1021,S015,C0180,2,0.0,42.3,19.98,22.32
ORD103956,2024-10-01,P1021,S007,C0217,4,0.0,84.6,39.96,44.64
ORD103957,2023-10-09,P1000,S004,C0004,3,0.15,326.02,177.93,148.09
ORD103958,2023-01-17,P1013,S014,C0023,7,0.15,356.11,237.65,118.46
ORD103959,2023-03-12,P1014,S005,C0283,2,0.0,243.94,181.8,62.14
ORD103960,2023-09-26,P1008,S001,C0228,1,0.1,78.34,49.12,29.22
ORD103961,2023-11-21,P1002,S014,C0332,1,0.1,35.81,27.62,8.19
ORD103962,2023-11-01,P1021,S001,C0084,4,0.2,67.68,39.96,27.72
ORD103963,2024-03-26,P1020,S009,C0041,4,0.0,158.48,90.8,67.68
ORD103964,2023-01-07,P1019,S006,C0262,4,0.0,707.04,416.84,290.2
ORD103965,2023-11-10,P1010,S005,C0112,1,0.05,126.92,93.72,33.2
ORD103966,2023-04-13,P1029,S012,C0325,4,0.1,66.28,46.24,20.04
ORD103967,2023-07-12,P1013,S012,C0295,3,0.1,161.6,101.85,59.75
ORD103968,2024-07-27,P1020,S004,C0215,4,0.0,158.48,90.8,67.68
ORD103969,2024-06-12,P1019,S009,C0388,5,0.0,883.8,521.05,362.75
ORD103970,2023-06-20,P1013,S007,C0132,1,0.0,59.85,33.95,25.9
ORD103971,2024-06-20,P1001,S008,C0095,4,0.2,653.95,444.56,209.39
ORD103972,2023-09-08,P1024,S007,C0129,5,0.05,587.0,421.35,165.65
ORD103973,2024-01-22,P1005,S010,C0100,1,0.1,15.62,7.98,7.64
ORD103974,2023-07-26,P1008,S005,C0206,3,0.0,261.15,147.36,113.79
ORD103975,2024-06-24,P1008,S008,C0378,5,0.0,435.25,245.6,189.65
ORD103976,2024-09-20,P1012,S004,C0326,4,0.0,570.92,284.52,286.4
ORD103977,2024-02-20,P1013,S004,C0255,1,0.0,59.85,33.95,25.9
ORD103978,2024-01-15,P1020,S008,C0133,3,0.0,118.86,68.1,50.76
ORD103979,2023-05-24,P1018,S014,C0031,2,0.0,136.48,98.34,38.14
ORD103980,2023-01-25,P1012,S007,C0224,1,0.2,114.18,71.13,43.05
ORD103981,2024-10-29,P1003,S015,C0343,2,0.2,44.66,26.84,17.82
ORD103982,2023-03-14,P1010,S006,C0143,1,0.15,113.56,93.72,19.84
ORD103983,2024-09-23,P1025,S002,C0208,3,0.0,872.49,436.77,435.72
ORD103984,2023-04-03,P1019,S015,C0293,1,0.15,150.25,104.21,46.04
ORD103985,2024-05-19,P1025,S003,C0312,2,0.15,494.41,291.18,203.23
ORD103986,2024-08-20,P1023,S012,C0227,1,0.15,75.44,50.2,25.24
ORD103987,2023-12-02,P1019,S011,C0022,5,0.0,883.8,521.05,362.75
ORD103988,2024-02-29,P1027,S007,C0375,2,0.0,390.56,183.4,207.16
ORD103989,2024-05-13,P1001,S006,C0102,5,0.0,1021.8,555.7,466.1
ORD103990,2023-12-30,P1019,S010,C0124,1,0.15,150.25,104.21,46.04
ORD103991,2024-09-21,P1025,S009,C0279,4,0.05,1105.15,582.36,522.79
ORD103992,2023-07-18,P1002,S002,C0278,5,0.05,189.0,138.1,50.9
ORD103993,2024-12-18,P1000,S014,C0400,4,0.0,511.4,237.24,274.16
ORD103994,2024-02-17,P1027,S006,C0231,2,0.05,371.03,183.4,187.63
ORD103995,2023-12-05,P1021,S008,C0007,1,0.0,21.15,9.99,11.16
ORD103996,2024-10-20,P1005,S006,C0026,3,0.2,41.64,23.94,17.7
ORD103997,2024-03-04,P1016,S001,C0148,1,0.15,26.43,14.43,12.0
ORD103998,2023-05-19,P1016,S012,C0196,2,0.1,55.96,28.86,27.1
ORD103999,2024-11-23,P1016,S009,C0322,1,0.1,27.98,14.43,13.55
ORD104000,2024-06-25,P1004,S015,C0255,3,0.05,508.84,276.48,232.36
ORD104001,2023-02-26,P1014,S011,C0141,1,0.1,109.77,90.9,18.87
ORD104002,2023-08-20,P1011,S013,C0260,3,0.05,219.99,142.08,77.91
ORD104003,2024-10-19,P1015,S007,C0221,6,0.2,649.49,558.54,90.95
ORD104004,2024-03-10,P1007,S003,C0232,7,0.15,273.4,219.52,53.88
ORD104005,2024-01-19,P1000,S001,C0121,4,0.0,511.4,237.24,274.16
ORD104006,2024-07-13,P1001,S003,C0132,6,0.0,1226.16,666.84,559.32
ORD104007,2023-07-13,P1003,S013,C0211,3,0.0,83.73,40.26,43.47
ORD104008,2024-10-09,P1005,S011,C0234,2,0.2,27.76,15.96,11.8
ORD104009,2024-06-17,P1018,S005,C0379,1,0.0,68.24,49.17,19.07
ORD104010,2024-06-01,P1001,S015,C0113,3,0.0,613.08,333.42,279.66
ORD104011,2024-12-16,P1004,S005,C0052,4,0.0,714.16,368.64,345.52
ORD104012,2023-07-04,P1019,S004,C0382,2,0.05,335.84,208.42,127.42
ORD104013,2023-10-19,P1019,S004,C0133,4,0.0,707.04,416.84,290.2
ORD104014,2023-12-01,P1025,S015,C0232,6,0.15,1483.23,873.54,609.69
ORD104015,2023-04-26,P1014,S014,C0288,3,0.0,365.91,272.7,93.21
ORD104016,2023-02-18,P1005,S005,C0362,1,0.05,16.48,7.98,8.5
ORD104017,2024-11-15,P1023,S001,C0163,12,0.0,1065.0,602.4,462.6
ORD104018,2023-03-23,P1014,S011,C0171,1,0.2,97.58,90.9,6.68
ORD104019,2023-11-29,P1013,S006,C0259,4,0.2,191.52,135.8,55.72
ORD104020,2024-07-10,P1006,S005,C0038,7,0.05,1246.48,879.9,366.58
ORD104021,2023-12-01,P1015,S012,C0130,9,0.0,1217.79,837.81,379.98
ORD104022,2024-06-15,P1010,S013,C0009,3,0.0,400.8,281.16,119.64
ORD104023,2023-08-09,P1009,S002,C0186,3,0.2,253.56,202.89,50.67
ORD104024,2024-09-26,P1018,S003,C0340,2,0.1,122.83,98.34,24.49
ORD104025,2023-11-19,P1017,S011,C0106,5,0.05,1396.64,725.1,671.54
ORD104026,2023-01-03,P1001,S015,C0398,1,0.1,183.92,111.14,72.78
ORD104027,2024-11-24,P1020,S011,C0350,5,0.0,198.1,113.5,84.6
ORD104028,2023-07-25,P1003,S005,C0064,2,0.15,47.45,26.84,20.61
ORD104029,2023-02-09,P1003,S003,C0056,1,0.2,22.33,13.42,8.91
ORD104030,2023-02-28,P1011,S010,C0229,1,0.15,65.61,47.36,18.25
ORD104031,2024-07-27,P1020,S002,C0200,2,0.0,79.24,45.4,33.84
ORD104032,2024-10-05,P1028,S001,C0106,4,0.1,94.79,71.32,23.47
ORD104033,2024-05-21,P1020,S012,C0366,2,0.0,79.24,45.4,33.84
ORD104034,2024-07-25,P1002,S012,C0032,5,0.0,198.95,138.1,60.85
ORD104035,2023-05-02,P1019,S009,C0382,4,0.15,600.98,416.84,184.14
ORD104036,2024-04-23,P1024,S008,C0386,2,0.15,210.09,168.54,41.55
ORD104037,2024-09-10,P1008,S002,C0191,3,0.15,221.98,147.36,74.62
ORD104038,2023-04-06,P1020,S007,C0024,1,0.0,39.62,22.7,16.92
ORD104039,2024-02-18,P1026,S001,C0226,1,0.2,237.86,141.23,96.63
